type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,13.8133,0.4024,0.5741,4.6279,0.05,24.8042,112.5743,1,3.2,1,12.3,8
red,5.3141,0.3363,0.1106,5.7926,0.14,21.4014,141.5539,0.99,3.1,0.3,7.5,4
red,8.5303,0.0485,0.1836,4.9981,0.13,24.706,118.4648,1,3.3,0.5,6.6,3
red,7.6469,0.3215,0.6472,0.0615,0.05,23.0489,110.4628,0.99,2.6,0.5,10.7,3
red,4.1934,1.0204,0.3382,2.9096,0.16,34.9975,36.2102,1,2.1,0.3,11.1,3
red,10.5365,0.4117,0.5271,4.6576,0.19,26.0052,29.4684,1.01,2.1,0.4,7.4,8
red,10.934,0.5432,0.3102,6.958,0.19,3.9745,167.8509,1.01,1.7,1,12.5,4
red,8.1476,0.254,0.7516,3.9941,0.06,3.5457,81.0257,1.01,2.8,1.1,6.6,5
red,2.0962,0.5883,0.7269,4.2484,0.16,28.3713,119.0278,0.99,2,1.2,7.4,3
red,8.2941,0.7516,0.1449,4.3002,0.11,26.8867,82.9181,1,3.3,0.9,6.4,4
red,3.5065,0.9011,0.1546,2.2629,0.06,33.4199,73.2312,0.99,3.4,0.9,11.2,5
red,12.442,0.1787,0.0468,1.8818,0.07,31.6376,135.479,0.99,3.7,1,13.4,3
red,11.7981,0.8208,0.3915,4.0362,0.18,51.1198,14.4034,1,2.2,1.1,9.5,3
red,12.1407,0.2522,0.6632,5.73,0.07,2.5905,25.0517,1,1.4,1.3,13.4,5
red,13.9666,0.9562,0.1591,5.5393,0.19,8.3348,168.4716,1,3,0.7,8,7
red,4.9099,0.1238,0.0149,1.752,0.16,1.9298,121.0953,1.01,3.2,0.5,5.5,8
red,5.7067,1.0137,0.2476,5.786,0.12,56.4967,135.1237,0.99,2.9,0.7,6.2,4
red,11.7077,0.9044,0.4453,5.6422,0.13,39.3664,145.3717,1,2.8,1.2,7.6,5
red,3.9191,0.9807,0.1147,4.3659,0.18,44.4536,43.0924,0.99,2.7,1.1,13.2,6
red,12.0088,1.2696,0.2879,1.0674,0.08,39.2221,40.2598,1.01,3,0.9,5.8,4
red,1.7317,0.4609,0.4385,3.578,0.2,26.099,100.1225,1,3.8,1,8,4
red,2.314,0.5141,0.318,3.0863,0.09,3.5164,23.2595,1.01,1.6,0.8,9.6,4
red,5.1353,0.9506,0.6325,6.9924,0.15,12.1199,44.2618,0.99,1.7,1.2,6.1,8
red,5.7388,0.93,0.7516,3.9473,0.18,26.8206,65.1349,1,3.4,0.8,6.7,7
red,10.2524,0.5138,0.0703,6.882,0.19,7.1698,142.1477,0.99,3.5,0.7,8,7
red,3.3864,0.0475,0.4445,1.0447,0.1,24.8741,79.8523,1,3.4,0.7,8.1,3
red,0.5281,1.3103,0.5071,0.3592,0.05,23.1929,130.2119,0.99,2.4,1.2,11.5,4
red,9.9215,1.1618,0.3597,2.4807,0.07,30.6338,126.2717,0.99,1.7,0.4,11.4,8
red,3.9798,0.4637,0.2431,2.0258,0.13,16.273,106.0876,0.99,2.5,0.6,7.9,8
red,12.0008,0.9314,0.2047,4.5159,0.14,31.1565,26.5685,1,3,1,13.1,4
red,10.2804,0.4145,0.4379,2.4609,0.1,30.6581,11.4518,1,2.4,1.1,9.5,3
red,6.2001,0.7952,0.7175,5.6237,0.13,45.3512,30.5628,0.99,3.1,1.1,11.6,8
red,10.5743,0.8035,0.3205,0.7943,0.17,21.2712,79.6856,0.99,3.8,0.4,5,6
red,11.7334,0.3367,0.5671,1.0952,0.18,51.6807,137.9604,1,3,0.3,5.5,4
red,12.0212,0.5581,0.6554,1.6351,0.17,36.4933,73.1115,1,3.4,0.4,7.7,7
red,14.4279,0.4595,0.5278,3.1473,0.05,32.6274,81.6558,1,2.7,0.3,8.4,5
red,9.1957,0.4462,0.2257,6.2822,0.09,37.8102,63.6759,0.99,1.6,1.2,12.2,5
red,1.4048,1.2309,0.6481,1.1056,0.18,19.7084,120.9927,1,3.3,1.2,4.8,7
red,9.9969,0.9241,0.137,0.3238,0.1,12.9854,66.7511,1.01,2,1,6,7
red,12.7871,0.9632,0.7385,4.3351,0.09,45.3287,159.3163,1,3.1,1.1,9.5,3
red,9.8101,1.0713,0.5783,0.0838,0.06,40.0148,164.5359,1.01,2,1.2,7.8,5
red,12.8484,0.4479,0.7316,0.3841,0.11,53.9913,97.5509,0.99,2.3,0.4,7.4,5
red,2.3241,1.3083,0.587,6.1813,0.11,54.7769,130.3825,1,2.4,1,8.2,8
red,4.9905,0.7351,0.554,1.4979,0.11,54.2836,92.9285,0.99,3.3,0.3,6,4
red,1.9696,0.257,0.4646,0.4226,0.19,50.602,78.5424,1,2.6,1,9.8,6
red,9.3136,1.0773,0.7875,1.6612,0.15,28.576,85.6005,1,3.3,0.6,7.2,3
red,1.9534,0.0439,0.4827,4.7756,0.08,17.6715,31.419,0.99,2.3,0.9,11.7,7
red,1.6866,0.6223,0.0805,0.7153,0.17,7.5688,75.9383,1,3.4,0.8,4.8,7
red,13.9196,0.792,0.4884,4.2899,0.16,26.5476,13.1732,0.99,2.3,1,8.5,4
red,3.4486,0.1557,0.4615,5.2848,0.05,39.0945,148.8782,1,2.4,0.5,4.8,8
red,2.7338,0.5757,0.1022,5.4388,0.19,39.2798,66.596,1,3.6,1.2,13,7
red,7.124,0.4716,0.5155,3.4172,0.15,33.8171,23.131,1.01,1.7,1.1,4.8,6
red,12.027,0.4169,0.4334,5.4591,0.15,39.8403,44.6291,1,1.6,1.1,6.6,7
red,9.1008,0.2048,0.0263,4.795,0.11,8.3081,43.9447,0.99,1.5,0.3,8.8,4
red,14.9722,1.0371,0.4402,4.755,0.19,20.4229,14.2425,0.99,3.3,0.8,8.7,5
red,6.2587,1.2473,0.4591,2.8007,0.06,32.0428,120.7413,1,2.9,1,13,7
red,5.7508,0.6894,0.632,3.7013,0.13,52.2595,69.0047,0.99,1.5,0.3,6,8
red,8.5119,0.8561,0.43,2.3354,0.19,14.6665,78.8194,0.99,3.3,1.1,7.3,7
red,2.8252,0.8838,0.5123,3.6316,0.19,52.6759,144.3866,1.01,1.5,0.9,5.8,8
red,4.1356,0.5764,0.0658,2.1829,0.09,35.4531,34.1669,1.01,2.5,0.7,12,8
red,0.3238,0.3429,0.4042,4.9769,0.2,49.7229,27.8805,1.01,2.6,1.1,5.7,7
red,6.362,1.3498,0.184,2.7699,0.16,8.3101,109.8946,1,3.2,1.1,6.2,3
red,5.5723,0.3087,0.1876,0.087,0.06,28.3162,75.5845,0.99,3.2,0.9,12.2,5
red,2.6485,0.2733,0.0811,1.873,0.06,34.5842,139.5761,1,3.5,1.1,5.7,8
red,13.2778,0.4861,0.3889,6.1106,0.13,46.2361,50.3328,1,3.6,0.6,10.3,5
red,12.7125,0.1229,0.5721,4.1842,0.12,45.7822,143.3667,0.99,1.5,1.2,10.9,5
red,8.473,0.3808,0.6937,2.9413,0.12,11.171,92.8042,1.01,2.6,0.5,11.9,7
red,4.6622,0.7172,0.4483,5.2816,0.12,4.3079,24.1317,0.99,3.6,0.8,12.3,3
red,1.6769,0.5417,0.1261,0.9177,0.16,23.6679,132.7939,1,3.8,1.3,5.1,8
red,9.0551,0.7504,0.6353,0.5523,0.2,15.8021,22.4367,0.99,2.6,1.3,5.5,5
red,7.9678,1.3243,0.1529,1.1648,0.06,2.956,67.0561,1.01,3,0.8,10,6
red,14.2623,1.1091,0.557,2.6076,0.18,20.249,13.8512,0.99,3.7,0.3,11.9,7
red,2.6519,1.0167,0.027,1.118,0.14,25.6859,67.8667,0.99,3.8,0.5,13.4,8
red,5.514,0.9451,0.4059,0.3988,0.05,37.2995,123.2254,1,2.1,1,6.9,7
red,3.323,1.2029,0.171,3.9403,0.18,1.8986,132.5721,1,2.8,0.6,7,6
red,4.5627,0.0634,0.1698,2.5056,0.07,55.173,87.754,0.99,3.6,1,5.4,4
red,5.9338,0.1887,0.4721,5.7414,0.07,48.4654,70.2506,1,3.8,0.5,11.1,3
red,7.0295,0.1029,0.6481,2.7963,0.19,26.0158,69.0158,0.99,1.9,0.3,12.5,6
red,6.0709,0.8286,0.0586,5.6078,0.16,57.2334,30.8518,0.99,2.1,0.4,4.6,7
red,14.9898,0.5295,0.5449,2.6109,0.2,36.9948,42.6878,0.99,2.6,0.3,5.3,7
red,2.178,0.7578,0.511,0.8012,0.06,38.1778,53.8175,1,3,1.3,9,3
red,6.1234,1.2506,0.0549,0.6757,0.1,45.8741,117.1621,1,3.6,0.5,13.3,3
red,5.9743,1.2851,0.5501,4.4368,0.15,48.6516,17.8868,0.99,3,1.3,8.7,3
red,8.6726,0.2415,0.5487,4.9773,0.2,7.0186,141.0157,1,3.5,1.1,11.9,6
red,12.2829,0.1971,0.4328,6.1846,0.08,53.3604,47.7141,1,2.5,0.5,10.7,4
red,10.1366,0.1498,0.5056,2.6061,0.09,5.4198,35.0068,1,1.9,0.7,7.1,8
red,4.3525,1.0996,0.5171,2.9739,0.06,36.2803,20.7403,1,1.7,1,12.6,7
red,5.982,0.1482,0.084,0.097,0.09,40.2411,62.9333,1,1.9,1.3,7.1,5
red,7.9591,1.0667,0.5968,1.5704,0.07,11.1571,163.3638,0.99,3.5,0.3,12,4
red,5.2834,0.3694,0.7753,3.5414,0.18,16.6053,31.2613,0.99,1.5,0.4,7.5,7
red,4.3596,1.2373,0.2599,4.6118,0.17,59.7529,76.0866,1,1.7,0.9,7.9,7
red,6.4922,0.0457,0.5638,1.4017,0.09,40.4192,72.8884,0.99,3.3,0.6,6.9,7
red,1.0145,0.3408,0.0546,5.6453,0.14,25.0737,120.1876,0.99,2.3,0.6,6.6,8
red,10.5807,0.2146,0.1553,3.5293,0.05,20.0912,124.2775,1.01,3.6,0.4,10.5,6
red,8.5367,0.8521,0.2354,4.5896,0.18,57.1593,45.8312,1,1.8,0.5,6.9,5
red,14.0093,0.1671,0.6665,4.8258,0.14,26.8341,115.9236,0.99,3.8,1.1,8.5,6
red,2.4818,0.8522,0.793,0.2848,0.12,34.1622,154.765,1,2.3,1,9.1,3
red,13.7347,1.19,0.6434,5.5654,0.14,43.2696,108.8602,1.01,3.6,0.7,7.1,6
red,0.9978,0.9902,0.4272,5.0367,0.18,55.0963,141.9527,0.99,2,1.2,13,4
red,12.2208,0.606,0.4108,3.041,0.11,26.1021,92.1177,0.99,3.3,0.6,8.9,3
red,10.4798,0.8878,0.2388,1.7595,0.06,32.7153,83.8578,1,2.2,1.3,9.7,3
red,1.7362,0.9642,0.0369,0.8278,0.15,51.2729,125.5494,1,3.1,1,9.6,8
red,4.6434,0.1045,0.6308,2.4538,0.14,2.4607,117.0756,0.99,3.3,0.5,10.4,8
red,7.9609,0.3653,0.7541,3.6024,0.17,23.9572,109.3626,1,3.1,0.8,12.6,8
red,9.7092,0.6699,0.5545,6.5927,0.1,57.0046,162.7463,1,2.5,0.7,7.4,7
red,0.6155,0.7712,0.7994,0.0592,0.2,19.343,142.4578,1,2.6,0.6,6.5,8
red,12.9584,0.5312,0.3158,6.9691,0.14,23.9974,145.5991,1,1.9,0.6,8.3,4
red,6.9557,1.0907,0.3201,1.5566,0.06,30.4611,52.2601,1,1.7,0.9,8.2,4
red,6.5815,0.9976,0.6407,5.1507,0.05,16.0232,51.1365,1.01,3.6,0.8,13.1,6
red,0.454,0.4523,0.6072,5.1662,0.12,3.8532,77.2556,0.99,2.9,1.3,4.8,4
red,11.4148,0.078,0.2826,3.482,0.05,10.8919,30.6835,0.99,1.7,1.2,5.6,5
red,5.5134,0.1082,0.7172,3.3334,0.14,10.4504,64.917,1,3.4,1.1,4.5,6
red,0.3811,0.4073,0.0351,5.7593,0.07,57.3793,98.78,1,2,0.5,5.7,5
red,10.989,0.7361,0.4398,4.4454,0.13,25.6751,100.0413,0.99,2.2,1.1,11.8,4
red,0.6082,0.9855,0.0974,1.8535,0.14,58.3475,118.9215,1,2.9,1.3,5.2,6
red,10.5945,1.1069,0.5421,5.8212,0.19,11.9105,24.1087,1,3,0.4,9.5,6
red,11.6602,1.1706,0.2268,4.7763,0.09,27.9465,73.8093,0.99,3,1,8,7
red,9.0969,1.3469,0.3389,0.9502,0.06,31.7269,14.3754,1,3.7,1,5.4,3
red,4.5099,0.6943,0.5129,2.7866,0.18,56.4826,83.2935,1.01,2.7,1.1,9,8
red,1.9142,0.8176,0.7031,5.8328,0.08,21.3502,24.0892,0.99,3,1.1,8.5,6
red,6.2307,0.9722,0.7247,6.8268,0.2,40.1924,22.0391,0.99,3.8,0.4,13,7
red,11.2931,0.011,0.2566,5.5945,0.11,48.3386,117.5033,0.99,3.3,0.7,8.7,3
red,4.7943,0.934,0.4414,1.2932,0.2,2.6927,138.1881,0.99,3.1,1,8,4
red,11.188,1.0338,0.5203,1.5686,0.1,28.0197,63.8159,0.99,1.6,0.4,11.6,3
red,5.8746,1.3092,0.1834,0.8403,0.08,3.583,98.9036,1,1.4,1.3,10.7,7
red,0.8626,0.6478,0.1882,2.3236,0.07,39.8059,144.5549,0.99,3.4,0.8,13,6
red,9.1598,1.1191,0.1574,6.153,0.14,21.6937,92.884,1.01,2,0.4,4.9,3
red,8.2886,0.0606,0.4618,4.8565,0.14,34.5342,43.9095,1.01,3.2,0.8,7.6,7
red,8.9431,1.0883,0.784,1.6653,0.14,24.8301,81.3352,1,2.5,0.7,7.3,6
red,4.1431,1.3403,0.4036,2.9575,0.19,48.2596,24.9412,1,3.4,0.9,9.8,7
red,12.7629,1.2772,0.5081,2.6014,0.08,38.1925,136.0907,1,2,0.6,6,4
red,11.8695,0.1508,0.3213,3.5188,0.18,26.8119,161.3953,1,3.4,0.8,5.1,6
red,14.7614,0.7809,0.0202,4.5836,0.1,25.1068,167.2096,0.99,2.9,0.6,6.1,6
red,3.2382,0.6006,0.5237,4.5354,0.17,20.1297,127.6158,0.99,3.6,0.7,10.4,8
red,8.5764,0.9696,0.4313,0.1437,0.1,11.571,48.5875,1.01,1.5,0.9,9.6,4
red,0.9055,1.0019,0.6124,3.9421,0.16,3.6244,47.1153,0.99,3.6,1.3,5.1,5
red,1.5682,1.2257,0.5154,2.3863,0.19,39.7754,102.2954,1,1.7,0.4,7.5,5
red,4.4174,0.9089,0.4599,0.1677,0.07,15.3534,163.5088,1.01,3,1.1,11.7,3
red,3.8511,0.7056,0.2458,3.4783,0.16,8.9217,25.8117,0.99,3,1.2,10.3,6
red,6.3912,0.679,0.5941,6.7368,0.07,8.8088,102.7757,0.99,1.7,1,4.7,6
red,12.2656,0.9792,0.1509,5.6418,0.07,39.4505,162.8474,1,1.6,1.1,5.4,7
red,11.4139,0.7222,0.3893,4.0332,0.07,10.9714,103.7323,1.01,2.5,0.5,13.1,8
red,13.2945,0.0028,0.7213,3.5316,0.08,25.4151,61.0245,1,2.8,1.1,10.2,6
red,9.4749,0.0355,0.7308,4.5942,0.09,37.5766,28.4546,0.99,3.1,0.8,6.6,7
red,14.7539,0.2877,0.2603,3.0441,0.18,46.755,162.1393,1,2.3,0.3,7.2,4
red,13.2367,1.1473,0.763,1.8755,0.13,27.4065,103.842,1.01,3,1.1,4.5,7
red,7.9872,0.0897,0.1609,2.7854,0.19,51.0821,64.2126,1,1.9,0.6,7.4,8
red,1.2998,0.6417,0.2004,1.5515,0.11,27.8958,128.0683,1.01,3.7,0.7,11.7,4
red,7.1377,0.9556,0.7052,2.8338,0.15,13.0089,96.4064,1,3.8,0.6,5,3
red,12.5558,0.8975,0.4774,4.8403,0.06,29.9822,33.2482,1,1.9,0.6,6.3,6
red,1.3709,0.0213,0.2164,5.2546,0.08,38.7723,122.4784,0.99,1.6,0.5,10.9,7
red,12.1639,0.3409,0.0602,3.8936,0.13,49.7905,163.8087,0.99,2.2,0.7,10.2,3
red,2.9507,0.5129,0.6619,3.729,0.18,12.1502,40.6004,1,3.4,0.4,11.3,3
red,11.7571,1.3433,0.3223,6.5638,0.1,6.0502,138.3947,1,3.7,0.9,8.1,8
red,5.8984,0.9172,0.093,0.3993,0.06,40.4922,24.3934,1,3.4,0.3,11.7,6
red,6.651,1.1434,0.1824,1.3228,0.17,35.0404,21.5897,1,3,1.1,12.8,3
red,14.3135,0.7977,0.4942,1.0759,0.1,9.9008,81.4633,0.99,1.9,1,10.3,5
red,1.1954,0.1924,0.5533,1.9525,0.18,42.1125,156.1764,1,2.7,0.5,13,8
red,10.126,1.1209,0.5522,1.96,0.19,39.998,164.5124,0.99,3.7,0.6,11.2,8
red,14.2185,0.0212,0.3648,6.0195,0.19,14.2321,30.9386,0.99,3.4,1,11.1,7
red,6.3401,0.2913,0.5147,1.7161,0.2,37.2698,31.2811,0.99,3.5,0.5,9.1,8
red,11.1846,0.419,0.7744,1.7621,0.06,3.8119,155.7005,0.99,2.2,0.4,5.5,6
red,6.2507,0.2954,0.6604,4.8697,0.09,36.0151,141.2132,1,2.7,1.3,9,4
red,5.5494,0.3699,0.4528,0.6949,0.16,55.0129,144.851,1,2.4,0.7,10.7,4
red,0.1023,0.9861,0.1827,6.7782,0.19,4.7817,98.1659,1,3.3,0.8,13,8
red,13.6289,1.3341,0.4086,6.9614,0.08,24.3835,165.3956,1,2.2,1.3,5.6,6
red,3.0503,0.7892,0.0106,2.3035,0.05,47.7604,47.242,0.99,3,0.7,11.1,7
red,9.7533,1.3061,0.3948,5.0639,0.11,2.8708,29.0168,1,2.2,1,12,4
red,10.0432,0.2368,0.2439,2.4902,0.2,46.0809,128.3028,1.01,2.7,0.3,13,5
red,9.7462,0.1899,0.7135,0.2708,0.2,26.6365,113.5974,1,2.6,1.1,4.8,7
red,0.5894,1.0931,0.6377,1.7663,0.09,32.7229,129.3444,1.01,3.3,0.6,10.9,4
red,10.2139,1.3288,0.2797,5.2993,0.05,44.4062,112.4087,1,1.8,0.8,12.2,4
red,11.2474,0.1912,0.1542,0.2432,0.2,55.5697,151.8009,0.99,2.4,1.1,10.8,5
red,12.2793,0.2077,0.4162,2.4773,0.09,18.3449,72.5804,1,3.3,0.3,5.5,4
red,5.5249,0.7202,0.3836,5.3207,0.15,32.3871,29.6178,0.99,3.8,0.8,10.6,4
red,13.7019,0.3714,0.1033,6.0154,0.07,4.8337,19.1458,0.99,3.6,0.3,13.1,3
red,2.2041,1.0201,0.0342,6.5117,0.08,50.9423,100.9369,0.99,2.5,0.4,6.5,7
red,11.3307,0.344,0.5921,6.8494,0.1,5.0461,110.8701,1,3.2,1.1,10.6,8
red,13.7,0.8761,0.1378,0.9325,0.1,23.964,21.0943,1.01,2,1.1,12.8,8
red,1.8965,0.2948,0.0717,5.1457,0.15,7.2962,164.0632,1.01,3.3,0.5,9,3
red,7.9081,0.792,0.0723,4.1849,0.14,54.9688,134.0752,1,3.1,1,6.1,5
red,12.9359,0.1556,0.498,0.5131,0.18,47.6207,12.1513,1,3.2,1.3,10.5,8
red,10.3564,0.3115,0.5381,5.8803,0.1,54.6024,10.4998,1.01,2.8,0.6,10.7,7
red,8.3971,0.5601,0.3502,5.272,0.18,20.5268,143.0355,0.99,3,0.6,10,8
red,8.9458,1.0296,0.1783,3.3383,0.17,43.3909,37.5138,0.99,2.5,0.5,12.5,4
red,1.1983,0.8993,0.6221,3.8871,0.2,29.9832,167.2763,0.99,2,0.7,10.3,5
red,7.7984,1.3421,0.7262,1.4032,0.15,23.1648,118.6745,0.99,3.2,0.8,10.6,4
red,3.8076,0.0754,0.0204,6.5513,0.18,56.3498,36.8715,1,2.9,0.3,11.7,6
red,5.8776,1.0308,0.3932,2.2687,0.09,45.5378,85.7308,1.01,3.5,1.1,7.4,6
red,7.9459,0.3086,0.5442,2.0078,0.1,7.9441,14.7336,1,3.6,0.3,8.9,4
red,5.0582,0.0401,0.4939,3.2637,0.07,27.4068,102.692,0.99,2.3,0.3,13.1,6
red,6.991,1.3189,0.5644,2.6091,0.07,28.1492,114.9813,1,3.3,0.5,10.8,8
red,5.5295,1.1616,0.4699,2.2586,0.1,29.3639,31.8801,0.99,1.5,0.5,8.9,3
red,11.2686,0.6857,0.4227,5.7785,0.15,59.7879,27.5827,1.01,1.8,0.4,6.9,3
red,12.4198,0.0802,0.5748,4.0772,0.13,30.3572,58.7329,0.99,2.4,0.9,12.2,7
red,13.0702,1.2336,0.4411,2.0294,0.12,16.5551,73.9047,1,1.4,0.3,6.9,4
red,3.9121,0.6966,0.7878,3.8507,0.18,35.7398,34.1228,1,3,0.6,10.9,8
red,12.8359,0.6164,0.596,1.8847,0.06,11.6078,29.961,0.99,3.6,0.5,5.8,3
red,7.7391,0.8061,0.6497,5.9312,0.16,3.1804,39.436,1,3.7,0.6,10.6,7
red,9.9285,0.3396,0.0791,0.5085,0.17,22.3183,152.274,1.01,2.7,0.6,6.3,8
red,9.6026,0.4972,0.6329,3.384,0.18,30.665,131.9255,0.99,2.5,0.5,10,8
red,1.9041,0.4466,0.6538,2.7195,0.12,20.969,17.0748,0.99,1.8,1,10,7
red,8.8383,0.7633,0.6361,4.8456,0.08,8.4626,91.7102,1.01,1.4,0.4,11.7,6
red,2.9739,1.3398,0.1005,2.1296,0.06,46.8904,126.0807,1.01,2.3,0.6,5.5,8
red,14.727,1.2993,0.3934,3.0077,0.09,3.3526,23.6223,1.01,3.6,1.1,8,6
red,3.4128,0.8053,0.0327,3.5187,0.17,53.8596,44.0845,1,3.1,0.7,7.7,5
red,13.134,0.7865,0.3567,0.2071,0.2,1.4918,117.6644,1,2.1,0.4,9.7,5
red,11.931,0.3329,0.7926,4.728,0.19,16.4536,86.1313,1.01,2,0.8,6.2,3
red,6.2674,1.1361,0.7135,4.0944,0.11,43.955,10.8082,0.99,3.5,0.6,8.2,5
red,12.1238,1.0786,0.2722,6.3239,0.19,49.9098,60.8402,1.01,1.6,1.1,5.8,8
red,12.9058,1.3163,0.1042,5.8872,0.19,15.4368,147.7955,1.01,3.5,0.8,12.2,8
red,2.3824,0.2231,0.7041,3.4702,0.17,56.785,30.4164,1,1.6,0.6,4.7,4
red,2.3069,0.8085,0.449,0.587,0.05,37.5897,26.136,1,3.5,0.8,13.1,8
red,10.7137,0.3685,0.1954,2.0001,0.14,37.4274,131.551,0.99,3.7,0.7,13.4,5
red,2.6109,1.0645,0.545,2.6817,0.18,14.2262,113.8739,0.99,2.4,1.3,8.1,4
red,11.226,0.9384,0.4799,4.3925,0.07,17.6661,94.5379,1,3.6,0.9,7.5,7
red,6.885,0.4654,0.0529,3.7457,0.12,59.7788,113.5188,1,3.3,0.4,11.3,7
red,4.1832,0.0162,0.2826,0.2376,0.05,28.1352,100.7663,1.01,2.3,0.3,9.7,4
red,10.9202,1.0096,0.6067,6.1891,0.13,1.4599,120.8686,0.99,1.4,0.9,6.3,3
red,1.6075,0.7519,0.503,2.9133,0.07,55.5388,72.5368,0.99,2.3,1.2,6.9,5
red,0.9745,1.1556,0.1778,2.8543,0.08,6.6845,68.3718,0.99,3.6,0.5,6.7,7
red,12.2907,0.9549,0.4737,3.6396,0.14,51.9468,83.1706,0.99,3,0.7,7.7,4
red,13.5416,0.2125,0.7345,2.6141,0.19,59.2115,76.5385,0.99,2.9,1,9.6,7
red,13.6057,0.0823,0.3016,3.3262,0.18,56.5153,109.5187,1,3.1,1.3,12.1,5
red,7.5391,0.7422,0.1602,4.2639,0.05,29.55,108.0293,0.99,3.3,0.3,8.4,6
red,10.6418,0.9037,0.153,1.3256,0.07,44.6045,163.6733,0.99,2.5,0.9,9,6
red,3.6874,1.1898,0.791,3.0119,0.16,52.4761,88.8825,0.99,2.6,0.3,12.4,3
red,9.3935,0.2004,0.2806,4.8632,0.05,11.9012,151.8846,1.01,1.6,0.3,6.3,3
red,11.4041,1.2202,0.7641,2.9456,0.14,43.698,46.3092,1,1.8,1.3,12.9,5
red,14.1447,0.0427,0.402,4.8833,0.08,2.7956,48.1132,1,1.7,1.2,10.3,6
red,10.4953,0.1109,0.0106,6.6322,0.1,13.6891,155.7431,0.99,3.8,0.5,12.3,8
red,14.8043,0.4715,0.1062,1.9952,0.2,56.9737,69.9568,1.01,2.3,0.3,4.9,4
red,0.1882,0.112,0.5278,5.385,0.05,41.4479,21.4056,1,3.3,0.8,8.7,5
red,11.5248,1.2161,0.376,5.0187,0.13,38.6986,103.4126,0.99,2.6,0.4,10.5,7
red,7.8286,1.1058,0.7295,1.7039,0.12,44.0807,56.7123,1.01,2.3,1.3,12.6,3
red,6.3584,0.8483,0.604,0.645,0.13,12.1944,131.5836,1.01,1.4,1.1,4.9,7
red,0.1232,0.1372,0.0787,1.9734,0.15,37.8321,103.3488,0.99,2.4,0.5,5.7,4
red,10.7765,1.0153,0.3922,0.9236,0.12,51.2309,164.7732,1,1.7,0.5,9.3,5
red,6.9867,1.1734,0.4976,6.8802,0.2,50.3665,63.6381,1.01,2.1,0.3,11,3
red,7.6784,0.9278,0.4131,4.6147,0.08,3.6429,72.1658,1,3.6,0.8,6.9,8
red,10.6746,0.0507,0.4053,4.4234,0.05,12.873,16.3838,1,1.4,1,5.9,7
red,1.7155,0.7512,0.7914,6.3482,0.13,50.7774,89.4151,0.99,3.8,1.1,4.7,7
red,9.566,0.1811,0.6563,5.035,0.05,26.9415,36.7537,1,2.8,0.8,10.3,5
red,3.5082,0.923,0.3494,6.9954,0.07,8.4528,153.3403,0.99,3.8,0.8,5.5,8
red,7.0345,1.0119,0.5021,2.9131,0.2,33.4472,118.8894,0.99,2.7,0.3,8.2,3
red,5.2207,1.3427,0.5133,3.8421,0.13,44.2113,105.3408,1.01,2.8,0.5,6.2,6
red,2.7466,1.0138,0.5642,3.0417,0.2,42.1503,167.2979,1,2.5,0.5,4.6,4
red,11.3458,0.4026,0.6719,0.6982,0.17,28.0012,26.5462,1,2.1,0.8,7.8,3
red,6.2503,1.3072,0.6444,2.8473,0.18,13.3341,30.1148,1.01,2.5,1.1,10.4,7
red,12.06,0.9208,0.1772,1.9631,0.11,1.4089,53.0785,1,2.1,0.9,7,5
red,12.2814,0.1683,0.4642,1.7457,0.19,59.1009,78.0243,0.99,2.1,0.4,5.1,7
red,13.6291,0.171,0.5502,5.973,0.18,26.0643,72.534,0.99,2.9,0.7,6.4,6
red,12.4261,1.2729,0.5442,4.5625,0.07,48.1885,79.9208,1,3.5,1,9.5,3
red,1.4131,0.3358,0.2904,4.3845,0.19,27.8862,131.7969,1.01,2.9,1.2,11.4,8
red,2.4129,0.7705,0.7643,3.9141,0.15,33.5215,50.3405,0.99,3.6,0.6,12.7,7
red,6.8188,0.4799,0.4979,5.4901,0.08,15.0759,11.0844,0.99,2.6,1.1,4.5,4
red,8.1264,0.1219,0.0292,1.8887,0.16,50.9634,104.7907,0.99,1.5,0.6,5.9,6
red,14.6259,1.1204,0.5829,4.1442,0.09,27.6889,91.2271,1.01,3.2,0.6,11.1,7
red,3.882,0.709,0.4668,5.1307,0.18,12.13,80.4114,0.99,3.5,0.8,6.7,4
red,6.2486,1.0806,0.5737,1.8611,0.11,52.8653,61.2433,0.99,2.3,0.9,10.9,6
red,3.0912,1.0539,0.326,6.4183,0.16,34.9758,169.4075,1,1.5,0.8,8.2,5
red,9.7249,0.982,0.7069,2.987,0.09,39.2668,106.5354,1,3.6,0.4,11.7,6
red,14.6435,0.6325,0.7487,2.1512,0.09,37.2214,53.0867,0.99,2.1,1.3,10.7,3
red,1.465,0.2446,0.1957,1.5483,0.1,14.4613,133.0288,0.99,2.3,1.1,6.9,7
red,6.9191,0.5281,0.3485,6.1829,0.09,25.4503,98.6451,1,1.5,0.7,10.3,5
red,11.3858,1.1029,0.4839,0.3592,0.18,5.8802,140.4996,0.99,1.8,0.6,9,6
red,13.6866,0.0343,0.2456,6.5855,0.07,27.0189,169.8891,1,2,0.8,6.7,5
red,9.3283,1.0752,0.6558,2.3284,0.14,36.8912,140.649,1.01,3,1.1,5.1,5
