type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
red,6.24,0.71,0.56,4.56,0.095,11.6,126.6,1.0045,3.76,0.69,11.7,3
red,6.7,0.84,0.7,4.93,0.071,24.3,74.4,1.0026,3.77,0.95,12.9,7
red,7.57,0.83,0.72,9.34,0.084,21.7,76.1,0.9919,3.11,0.52,10.4,3
red,6.95,0.91,0.12,1.25,0.061,24.1,131.5,1.0021,3.27,1.31,9.7,7
red,7.13,0.54,0.07,7.23,0.095,25.7,89.3,1.0017,3.35,1.28,8.9,5
red,7.02,0.33,0.02,2.13,0.097,6.7,115.5,0.992,3.33,1.21,9.3,6
red,6.51,0.58,0.59,5.81,0.1,9.4,99.9,0.9973,3.32,1.16,10.4,5
red,6.83,0.23,0.47,7.89,0.086,26.8,114.7,1.0017,3.68,1.13,10.2,8
red,7.41,0.8,0.39,6.31,0.077,10.4,78.3,0.9923,2.95,1.31,12.5,6
red,6.97,0.83,0.19,6.96,0.086,9.7,148.3,0.9913,3.27,0.86,8.4,8
red,6.4,0.22,0.44,1.69,0.054,20.1,128.9,0.9965,3.55,1.02,8.3,7
red,6.47,0.81,0.56,5,0.088,7.7,63.5,0.9975,3.27,0.93,12.1,4
red,7.09,0.26,0.22,9.16,0.058,26.3,75.9,0.9916,2.86,0.52,11.5,6
red,7.74,0.5,0.37,3.94,0.092,8.2,118.8,0.9939,3.55,1.26,11.4,4
red,7.38,0.23,0.13,3.21,0.055,25.7,126.9,1.0022,3.6,0.7,10,5
red,6.03,0.51,0.71,2.02,0.092,5.4,68.7,0.9976,3.74,0.88,13.2,7
red,7.88,0.44,0.7,2.44,0.091,17.4,105.7,1.0047,2.82,0.81,13.6,3
red,7.47,0.5,0.63,5.2,0.053,15,52.2,1.0007,3.74,0.94,9.2,3
red,7.96,0.83,0.11,9.8,0.099,14.2,80.2,1.0009,3.34,1.38,10.5,5
red,6.89,0.64,0.27,2.92,0.055,26.7,97.1,0.9982,3.79,1.03,8.6,7
red,7.16,0.98,0.14,5.1,0.091,22.6,83.3,0.9965,3.75,0.95,12.1,5
red,7.62,0.93,0.23,9.71,0.1,17.8,147.1,0.9962,3.13,1.16,12.6,3
red,6.38,0.23,0.57,6.2,0.068,16.3,72,0.9992,3.19,0.76,10.7,6
red,7.39,0.54,0.24,8.96,0.098,11.7,124,0.9998,3.62,1.19,10.4,3
red,7.13,0.9,0.49,5.44,0.089,18.8,110.5,0.992,3,1.13,11.8,7
red,6.38,0.75,0.32,3.33,0.067,19.7,131.8,0.9988,2.95,0.9,12.5,6
red,7.71,0.47,0.42,5.17,0.097,5.8,61.1,0.9912,3.53,1.22,8.2,4
red,7.91,0.9,0.06,5.19,0.059,13.2,73.1,1.0013,3.52,1.44,12.2,5
red,7.88,0.58,0.04,1.02,0.092,16.8,140.7,0.9935,3.13,1.04,12,5
red,7.43,0.63,0.13,5.38,0.073,19.1,54,1.0012,2.82,1.09,8.4,5
red,6.66,0.24,0.76,1.49,0.062,5.4,130.7,0.9978,3.67,0.78,13.5,8
red,6.49,0.28,0.65,2.92,0.099,22,128.3,0.9945,3,1.09,11.2,7
red,6.09,0.24,0.57,2.44,0.075,6.2,145,1.004,3.32,0.83,13.2,3
red,7.14,0.4,0.7,8.65,0.059,9.8,63.9,1.0031,3.67,0.98,12.1,3
red,7.86,0.37,0.19,4.63,0.067,18.5,89.6,0.9991,3.71,0.6,11.9,8
red,6.86,0.5,0.48,9.73,0.074,22.1,71.5,0.9931,3.54,1.49,10.7,3
red,7.63,0.91,0.23,8.84,0.097,7.6,82.7,0.9975,3.52,0.64,13.6,8
red,6.17,0.33,0.72,7.15,0.052,9.5,141.4,0.9977,3.19,1.28,11.4,6
red,6.41,0.27,0.12,1.77,0.095,27.6,111.3,0.9994,3.6,0.62,8.6,8
red,6.03,0.76,0.79,9.36,0.062,23.5,59.3,0.9955,3.44,1.14,10.6,8
red,7.66,0.21,0.09,2.64,0.058,16.4,135,0.9974,3.17,0.6,9,3
red,6.41,0.86,0.78,8.76,0.061,23.9,57.5,0.9943,2.96,1.49,11.3,6
red,7.15,0.82,0.74,1.36,0.069,29.1,147.3,0.9992,3.39,0.97,8.2,8
red,7.36,0.3,0.69,9.59,0.057,8.8,143.2,1.0001,3.05,0.72,11.9,8
red,7.64,0.93,0.77,5.16,0.084,10.2,94.4,0.9917,3.36,0.7,13.6,8
red,6.22,0.75,0.48,9.76,0.062,10.9,116,0.993,3.58,0.71,11.9,3
red,6.98,0.82,0.57,5.54,0.081,6.6,110.7,0.9921,3.47,1.28,10.8,4
red,6.43,0.38,0.29,9.54,0.089,6.2,147.6,0.9991,3.31,1.46,12.7,6
red,6.57,0.82,0.36,2.2,0.073,6.3,105.3,0.9973,2.82,1.03,11.9,7
red,6.08,0.9,0.47,7.47,0.097,11.5,57,0.9907,2.92,0.78,11.6,6
red,7.51,0.97,0.35,3.12,0.092,6.9,53.1,0.9962,3.74,0.8,8.4,4
red,7.66,0.84,0.35,2.72,0.098,25.5,64,0.9963,3,1.34,13.8,3
red,6.86,0.38,0.7,7.67,0.085,16.5,141.2,0.9994,2.98,0.96,12.4,8
red,6.85,0.86,0.55,1.37,0.061,20.7,118.3,0.9938,3.34,1.03,11.1,7
red,6.78,0.93,0.44,2.09,0.083,9.2,148.5,0.9965,3.43,0.54,10.3,5
red,7.07,0.36,0.19,1.07,0.08,20.9,55.5,0.9914,3.15,0.8,12.6,4
red,6.75,0.97,0.29,6.46,0.063,9.4,93.1,0.9901,3.6,1.22,13.8,5
red,6.89,0.31,0.49,2.94,0.09,29.8,87.5,0.9982,3.24,1.4,8.1,8
red,6.34,0.5,0.32,5.4,0.064,8.7,143.9,1.0045,3.2,1.45,10.1,3
red,7.31,0.64,0.34,7.02,0.09,8.1,115.3,1.0022,3.27,0.53,9,7
red,6.91,0.63,0.72,3.1,0.084,17.3,137.7,1.0031,3.77,1.11,11.1,7
red,7.57,0.23,0.67,3.49,0.075,22.3,69,1.0007,3.49,1.15,13.5,5
red,7.91,0.53,0.46,3.62,0.096,26,92.4,0.9904,3.53,1.15,11.3,4
red,6.12,0.75,0.28,2.77,0.077,9.7,96.9,0.9938,3,1.17,10.5,5
red,7.49,0.81,0.12,8.87,0.058,20.7,98.8,0.9928,3.67,0.53,8.7,7
red,7.3,0.29,0.7,1.1,0.053,8.9,116.1,0.9981,3.74,1.22,11.1,6
red,7.23,0.38,0.31,3.67,0.053,8.7,73.7,0.9965,3.15,0.5,12.4,7
red,7.9,0.72,0.44,9.82,0.068,11.4,96.2,0.9936,3.17,0.69,9.9,5
red,6.75,0.99,0.03,7.74,0.088,18.2,92.4,1.0024,2.92,1.25,13.1,3
red,6.06,0.77,0.31,7.09,0.072,8.4,125.1,0.9969,3.63,0.89,11.9,4
red,7.2,0.31,0.18,8.99,0.082,6.6,109.9,0.9984,2.91,0.54,13,7
red,7.31,0.76,0.48,2.28,0.081,21.2,58.3,0.9957,3.45,1.42,9.1,7
red,6.7,0.65,0.09,5.62,0.099,20.5,130,1.003,3.13,0.91,12.2,4
red,7.42,0.69,0.09,2.01,0.096,15.8,118.3,0.9914,2.89,0.91,12.9,4
red,6.22,0.84,0.65,9.41,0.083,11.3,102.2,1.003,2.98,0.61,13.8,5
red,7.14,0.85,0.4,6.32,0.057,26,134.4,0.9941,3.34,1.21,12.2,8
red,7.75,0.49,0.02,3.18,0.061,14.1,55.5,0.996,3.35,0.56,9.4,8
red,7.04,0.26,0.15,7.62,0.093,24.4,55.4,0.9986,2.97,0.93,9.4,5
red,6.11,0.5,0.2,8.05,0.079,29.2,127.2,1.0021,3.73,0.62,11.3,7
red,6.3,0.46,0.32,6.25,0.07,22.7,89.3,0.9948,3.47,1.48,12.4,5
red,7.14,0.68,0.57,7.81,0.073,20.1,88.6,1.0003,3.4,1.43,13.5,4
red,7.14,0.44,0.64,4.66,0.055,11.6,73.6,0.9944,3.7,0.92,10.1,6
red,6.83,0.58,0.34,3.54,0.057,15.5,143.4,0.9999,3.48,0.62,11.1,5
red,7.59,0.4,0.35,5.33,0.089,28.1,110.8,1,3.14,1.02,8.1,3
red,7.29,0.32,0.09,5.85,0.098,14.9,85.4,0.9937,3.67,0.76,11.1,3
red,7.7,0.92,0.2,4.9,0.087,29.3,104.3,0.9935,3.65,1.03,13.7,8
red,7.79,0.7,0.02,6.03,0.05,23,103.4,0.9902,3.68,1.01,11.5,7
red,6.67,0.85,0.59,3.67,0.061,15.4,89.4,1.0007,3.46,1.26,8.9,6
red,7.17,0.22,0.29,1.82,0.081,26.2,79.8,0.991,3.41,1.01,13.3,8
red,7.89,0.41,0.57,2.93,0.09,16.9,84,1.0011,2.83,0.85,13.5,5
red,7.45,0.46,0.19,5.25,0.096,11,119.8,0.9926,3.52,1.33,9.7,7
red,7.38,0.88,0.03,9.9,0.06,29.5,54.8,0.9972,2.99,1.37,8.6,3
red,7.42,0.44,0.62,6.38,0.065,22.9,88.7,0.9905,3.74,1.47,9.2,8
red,7.92,0.78,0.03,2.42,0.098,6,121.5,0.9987,3.23,1.18,10.4,8
red,6.56,0.43,0.41,4.05,0.088,8.7,106.8,0.9919,2.91,0.56,12.8,4
red,7.45,0.53,0.47,2.81,0.095,6.7,60.6,1.0032,2.93,1,11.2,6
red,7.91,0.42,0.68,2.83,0.055,24.7,129.5,0.9965,2.97,1.04,14,6
red,6.94,0.48,0.04,3.88,0.085,26.2,91.8,0.9918,3.15,1.31,11,7
red,6.08,0.44,0.03,7.59,0.1,7,117.4,0.9947,2.99,0.69,10,7
red,6.65,0.33,0.6,9.97,0.073,23.6,59.8,1.001,2.88,0.84,8.6,3
red,6.37,0.79,0.27,1.91,0.055,20.9,72.2,0.9912,2.97,1.39,13.2,4
red,7.29,0.91,0,1.24,0.08,15.4,72.3,1.0044,3.18,0.64,12.4,5
red,7.19,0.94,0.65,3.03,0.087,21.4,121.2,1.0035,3.41,1.03,12.2,8
red,7.65,0.51,0.74,2.75,0.053,11.1,74,0.9928,2.96,0.98,13.5,6
red,7.18,0.95,0.5,8.46,0.099,27.8,60,0.9998,3.45,0.89,11,8
red,7.79,0.95,0.28,4.33,0.055,24.5,88,1.0009,2.85,1.22,11.7,5
red,6.88,0.69,0.54,4.48,0.066,5.6,102.7,0.9991,3.31,0.94,8.3,8
red,7.09,0.37,0.37,4.45,0.076,22.7,84.6,0.9916,2.97,1.44,9.7,7
red,7.47,0.93,0.4,1.88,0.057,13.9,136.9,0.9967,3.75,1.16,11.3,6
red,6.74,0.81,0.14,6.16,0.051,6.4,125.4,1.0015,3.78,1.42,9.9,7
red,6.72,0.44,0.5,6.22,0.054,29,142,1.002,2.87,1,13.1,3
red,6.51,0.35,0.6,4.56,0.053,28.9,119.5,0.9946,3.39,1.01,8.9,6
red,7.07,0.38,0.02,7.18,0.093,15.9,118.6,0.998,2.88,1.47,13.7,7
red,6.38,0.21,0.26,1.53,0.053,13.7,67.4,1.0032,3.24,0.82,8.8,6
red,6.21,0.32,0.09,4.32,0.056,15.5,56.8,0.9982,3.65,1.35,11.5,4
red,6.25,0.57,0.27,4.76,0.052,12.3,117.6,0.9942,3.75,0.95,12.6,8
red,6.62,0.38,0.35,7.31,0.068,9.3,111.1,1.0021,3.36,0.98,12.5,7
red,7.56,0.74,0.64,6.71,0.067,30,149.5,1.0016,3.38,1.37,9.9,7
red,6.11,0.3,0.47,8.24,0.062,20.4,58,0.9936,2.84,1.46,11.1,8
red,7.12,0.68,0.66,7.08,0.052,24.5,139.2,0.9924,3.51,0.86,10.9,7
red,7.98,0.31,0.23,3.56,0.075,24.3,123.3,0.9981,3.4,1.15,9.5,8
red,7.51,0.95,0.1,5.5,0.05,8.1,56.8,1.002,3.25,0.96,11.3,7
red,6.96,0.81,0.43,5.09,0.097,19.4,98.7,0.9964,2.82,1.3,13.2,7
red,6.71,0.5,0.23,5.28,0.077,21.6,64.5,0.9977,3.74,0.67,13.4,6
red,7.95,0.57,0.69,2.44,0.088,20.3,134.3,0.9962,2.91,0.56,9.3,3
red,7.14,0.68,0.73,4.7,0.1,25.6,73.7,0.9998,2.93,1.14,12.4,7
red,6.96,0.63,0.35,4.08,0.058,14.9,62.9,0.9962,3.1,1.17,10,4
red,7.85,0.21,0.09,8.07,0.073,5.5,83.1,0.9976,3.57,0.9,12.7,5
red,7.36,0.32,0.21,8.74,0.052,6.7,112,1.0048,3.61,0.79,9.9,6
red,6.03,0.5,0.14,1.2,0.058,13.8,104.7,0.9964,3.57,0.59,12.6,6
red,6.56,0.77,0.08,4.35,0.055,19.9,82.9,0.9941,3.36,1.28,9.8,5
red,6.63,0.35,0.66,6.97,0.05,15.7,76.3,1.0009,3.69,0.67,13.5,8
red,6.62,0.87,0.28,2.28,0.093,20,108.6,0.9975,3.5,1.5,13.5,5
red,7.08,0.71,0.65,3.34,0.065,23.8,54.4,0.9929,3.37,0.51,9,6
red,7.98,0.25,0.58,4.99,0.073,11.1,83,0.9961,3.56,1.09,13.8,3
red,6.25,0.73,0.03,8.83,0.051,27.2,149.9,1.0028,2.84,1.14,11.7,8
red,7.16,0.82,0.34,5.29,0.094,21.9,92.5,0.9937,3.66,0.81,10.7,8
red,7.13,0.78,0.33,8.61,0.077,26.6,125.1,0.9917,3.1,1.34,12.9,3
red,6.81,0.94,0.35,6.25,0.069,21.1,133.2,0.9937,2.88,1.08,8,6
red,6.98,0.29,0.71,3.8,0.077,8.4,91.2,0.9999,3.61,1.22,13.8,3
red,6.41,0.9,0.5,2.92,0.063,24.7,147.2,0.9933,3.44,0.59,9.5,3
red,6.8,0.63,0.28,9.84,0.099,9.6,103.1,0.9945,3.67,1.04,8.9,5
red,6.4,0.63,0.37,5.33,0.064,19.2,104.7,0.9979,2.91,1.16,11.8,7
red,8,0.51,0.08,8.83,0.067,13.1,66.2,0.9998,3.75,1.42,12.2,3
red,7.2,0.31,0.52,5.6,0.062,24.3,121.5,0.9965,3.1,0.92,11.3,3
red,7.92,0.24,0.78,2.11,0.079,24,71.9,0.9929,3.75,0.56,10.7,5
red,6.84,0.45,0.4,8.66,0.098,29.7,88.3,0.9905,2.85,0.66,13.9,7
red,6.87,0.28,0.08,3.26,0.08,27.1,62.8,1.004,3.14,0.62,8.5,8
red,6.77,0.35,0.58,7.54,0.052,5.8,108.4,0.9926,3.2,0.94,13.5,4
red,7.31,0.36,0.44,5.43,0.086,8.1,76.6,0.9974,3.51,0.94,11.7,4
red,6.13,0.93,0.46,9.61,0.065,23.1,69.5,0.9986,3.47,1.46,8,3
red,6.28,0.82,0.61,6.49,0.082,23.4,50.9,1.0038,3.23,0.86,8.9,3
red,7.89,0.48,0.07,4.42,0.084,5.8,72.4,0.9991,3.72,1.43,8.4,6
red,7.66,0.39,0.35,3.17,0.073,26.7,133.8,1.003,3.74,1.34,10.4,6
red,6.34,0.88,0.53,1.03,0.063,27,118.6,1.0006,3.6,1.02,11.9,5
red,6.13,0.65,0.74,8.62,0.095,14.7,50.6,0.9927,3.68,0.63,9.5,5
red,6.86,0.66,0.55,7.8,0.099,24.4,128.8,0.9972,3.31,1.11,12.9,5
red,6.99,0.34,0.66,4.57,0.072,13.5,71.9,0.9962,3.19,0.89,12,4
red,7.69,0.64,0.31,3.91,0.064,16.1,101.3,1.0043,3.06,0.85,8.2,4
red,6.53,0.72,0.26,5.02,0.074,8.8,64.3,0.9981,3.75,0.78,12,7
red,7.91,0.86,0.54,3.73,0.088,5.1,121.4,0.9977,3.6,1.43,8.7,7
red,7.23,0.92,0.52,3.46,0.062,12,142.4,0.9949,3.59,1.22,10.4,6
red,6.76,0.76,0.48,7.74,0.061,24.4,74.9,0.9955,3.54,1.43,9.2,8
red,6.39,0.54,0.03,4.78,0.08,26.1,77.2,0.9946,3.07,1.4,8.5,4
red,7.7,0.73,0.75,9.16,0.079,7.7,120.1,0.9932,2.94,1.4,11.3,7
red,6.28,0.47,0.18,9.28,0.057,9.1,92.7,0.9972,2.89,1.08,9,4
red,6.23,0.72,0.28,1.36,0.081,6.9,115.4,0.9902,3.19,1.15,12.6,8
red,6.07,0.54,0.37,5.69,0.068,19.1,72.4,1.0017,3.7,0.64,10.3,8
red,6.55,0.36,0.54,8,0.07,12.9,50.4,1.0014,3.55,1.04,12.7,6
red,7.86,0.77,0.23,7.1,0.088,16.1,76.3,1.0034,3.06,0.86,13.1,3
red,7.42,0.49,0.7,4.77,0.063,13.8,50.1,0.9988,3.78,1.04,9.6,7
red,6.1,0.53,0.07,3.24,0.081,29.5,136.5,0.9944,3.34,1.2,12.1,4
red,6.04,0.56,0.57,8.98,0.094,18.4,144.9,1.0032,2.83,1.02,8.6,8
red,7.4,0.76,0.04,1.72,0.053,6.7,114.5,0.995,3.12,0.94,9.2,6
red,7.98,0.33,0.43,3.63,0.073,21.5,103.3,0.9907,3.46,0.9,13.3,5
red,7.8,0.9,0.3,5.38,0.099,9.4,106.5,1.0045,3.18,0.55,9.6,5
red,6.8,0.21,0.47,8.35,0.053,17.6,68.3,0.9959,3.26,0.64,10.3,5
red,7.45,0.99,0.35,4.51,0.084,5.4,107.8,1.0029,2.99,0.9,8.1,6
red,7.54,0.57,0.48,3.03,0.075,23.5,114.8,0.9985,3.09,1.07,9.3,6
red,6.36,0.33,0.12,4.93,0.069,20.9,77.7,0.9901,3.46,1.15,11.3,3
red,6.71,0.59,0.69,6.9,0.083,25.5,86,0.9951,3.21,0.9,9.7,4
red,7.94,0.36,0.06,9.15,0.068,11.4,79.5,0.9917,3.6,1.26,9.9,3
red,7.58,0.59,0.66,6.81,0.058,19.1,63,1.0023,3.51,1.29,10.2,5
red,6.25,0.73,0.38,8.89,0.09,18.3,109.8,1.0011,3.01,0.95,12.7,5
red,7.21,0.27,0.33,8.02,0.085,10,125.4,0.999,3.29,1.24,9.3,5
red,7.11,0.7,0.34,8.28,0.079,29.6,105.2,1.001,3.03,0.65,8.5,7
red,6.28,0.65,0.64,8.65,0.066,22.2,91.4,1.0013,2.86,0.62,10.6,7
red,7.73,0.63,0,5.11,0.057,13.5,80,0.9931,3.08,0.8,10.7,4
red,7.37,0.6,0.02,2.87,0.059,5,148,1.0036,3.32,0.97,12.6,4
red,6.09,0.84,0.1,3.89,0.089,8,84.5,0.9969,3.07,0.8,8,5
red,6.81,0.67,0.45,9.65,0.057,11.9,71.3,1.0022,3.07,0.93,10.3,3
red,7.41,0.6,0.59,7.19,0.08,29.6,105.7,0.9905,3.03,0.9,10.8,4
red,7.63,0.28,0.01,3.69,0.066,7.4,109.3,0.9987,3.09,1.2,8.4,6
red,7.67,0.95,0.27,2.61,0.098,10.5,121,0.9911,3.54,1.49,11.4,4
red,7.85,0.82,0.47,3.79,0.057,8.9,56.4,0.9945,3.48,0.56,10.5,3
red,7.19,0.26,0.52,3.18,0.094,16.5,100.4,0.9964,3.11,1.39,13.9,6
red,6.18,0.61,0.51,3.73,0.057,8.5,54.6,0.9924,3.12,0.91,11.6,6
red,6.7,0.63,0.66,4.16,0.071,12.4,135.3,0.9968,3.36,0.78,13.8,7
red,7.2,0.26,0.29,8.5,0.097,8.2,111.7,0.9986,3.38,1.3,8.5,4
red,7.43,0.3,0.53,5.82,0.083,22.6,105.2,0.9961,3.43,1.2,11.5,8
red,7.04,0.43,0.77,7.85,0.098,9.6,145.1,0.9982,3.33,1.4,13.3,4
red,7.14,0.2,0.19,2.69,0.063,16.9,133.3,0.9969,3.29,1.5,11.4,8
red,7.66,0.5,0.63,6.63,0.057,9.6,101.2,1.0045,2.81,0.67,9.2,4
red,6.82,0.35,0.02,1.61,0.094,26.2,133.3,1.0022,3.54,0.75,12.5,8
red,6.39,0.9,0.17,7.53,0.067,19.9,101.2,0.9947,3.06,1.43,10.8,3
red,6.26,0.57,0.79,5.84,0.08,21.7,149.5,0.9928,3.37,1.35,9.9,4
red,6.25,1,0.05,7.82,0.074,17.2,63.1,0.9988,3.55,0.52,12.2,4
red,6.8,0.45,0.04,7.46,0.099,29.8,60.1,0.9931,3.49,1.09,13.7,3
red,6.08,0.68,0.76,8.29,0.075,25.3,114.1,0.9949,2.94,1.4,10.5,5
red,6.95,0.53,0.68,8.01,0.06,21.5,86.6,0.9981,2.85,1.33,13.3,4
red,6.37,0.23,0.08,2.68,0.073,10.1,63.1,0.9917,3.66,1.13,9.9,7
red,6.25,0.38,0.8,2.85,0.08,22.1,81.9,0.9975,3.35,0.85,10.7,6
red,7.99,0.6,0.41,6.84,0.055,12.5,62.6,1.0007,3.01,1.16,10.5,7
red,7.06,0.51,0.6,9.44,0.094,9.5,140.9,1.0025,3.04,1.01,13.2,8
red,6,0.86,0.7,3.91,0.081,24.6,74.4,1.0017,3.07,1.36,11.7,8
red,6.04,0.63,0.61,3.23,0.054,10.8,70.9,0.9987,2.93,0.88,12.2,6
red,7.51,0.64,0.2,8.43,0.074,10.2,84.7,1.0047,3.06,0.53,11.9,8
red,7.4,0.74,0.23,3.1,0.082,22,72.6,0.9909,2.88,1.07,12.8,3
red,6.73,0.51,0.68,4.28,0.09,29.8,104.5,0.9949,3.51,0.57,10.2,7
red,7.06,0.8,0,5.98,0.092,12.1,145.6,0.9935,3.43,0.95,8.8,5
red,7.66,0.63,0.49,9.25,0.075,20.8,145.2,0.9941,3.71,0.61,8.7,7
red,6.59,0.5,0.53,8.13,0.069,21.5,128.2,0.9942,3.62,0.52,11.9,6
red,6.88,0.47,0.78,8.15,0.096,21.1,85.9,0.9993,3.02,0.97,13.3,5
red,6.28,0.76,0.33,9.15,0.076,24.7,117.5,1.0016,2.84,0.52,10.3,3
red,6.36,0.31,0.04,4.47,0.09,21.5,113.4,1.0031,3.02,1.42,8.8,7
red,8,0.75,0.13,4.77,0.059,29.9,113.2,1.0014,3.15,0.74,11.9,3
red,7.53,0.59,0.47,4.53,0.094,28.4,149.2,0.9941,3.1,0.73,8.3,3
red,7.39,0.25,0.71,1.29,0.08,11,133.3,0.9946,3.25,0.54,11.2,3
red,7.42,0.71,0.71,4.78,0.073,27.4,142.9,0.9985,3.57,0.87,12.5,5
red,7.8,0.44,0.04,9.32,0.053,10.2,105.6,0.9902,2.81,1.08,12.4,8
red,6.59,0.46,0.01,1.46,0.063,22.9,136.8,0.9986,3.39,0.9,12.3,3
red,7,0.49,0.5,2.75,0.074,8.7,100.1,1.0011,2.88,0.7,11.3,7
red,6.49,0.43,0.1,9.74,0.078,25.8,149.2,1.0039,3.65,0.84,11.7,6
red,6.3,0.66,0.6,3.97,0.054,23.1,113,0.9993,3.01,1.1,11.8,8
red,7.63,0.92,0.16,9.36,0.072,6.6,58.3,0.9948,2.82,1.33,12,3
red,7.33,0.94,0.46,9.56,0.079,15.3,127,1.0009,3.53,0.97,9,7
red,6.18,0.58,0.46,3.96,0.067,28.6,135.9,0.9998,3.51,0.88,10.8,7
red,7.66,0.27,0.18,6.15,0.064,20.4,120.7,0.9963,2.86,1.06,10.5,4
red,7.96,0.46,0.11,5.47,0.079,28.8,143,0.9984,3.14,1.41,11.5,4
red,6.33,0.84,0.26,8.32,0.067,21.7,53.5,0.9903,3.2,0.91,12.2,4
red,7.66,0.89,0.46,2.34,0.08,25.2,75.5,1.0001,3.34,0.86,11.8,4
red,7.45,0.78,0.08,6.31,0.07,22.4,61.7,0.999,3.12,1.15,12.7,3
red,6.95,0.82,0.5,2.52,0.055,13,55.5,1.0006,3.3,1.45,9.2,3
red,7.32,0.58,0.66,8.88,0.091,15.7,132.5,1.0049,2.86,0.55,10.2,6
red,7.63,0.2,0.75,8.93,0.053,7.4,85,0.9975,3.31,0.76,8.3,4
red,7.39,0.88,0.16,6.59,0.082,6.5,141.1,0.9927,3.64,0.71,9.3,4
red,7.69,0.62,0.28,2.33,0.095,10.9,118,1.0026,3.09,1.34,11.1,3
red,7.15,0.58,0.25,7.12,0.096,18.6,99.7,0.993,3.48,0.74,8.1,5
red,6.56,0.93,0.43,3.78,0.062,17.7,80.2,1.0046,3.53,1.2,10.6,6
red,7.14,0.58,0.75,8.92,0.06,28.1,107.6,0.9957,3.01,1.47,10.4,8
red,6.38,0.41,0.06,4.87,0.052,8.1,80.6,0.9996,3.55,0.88,11,6
red,6.08,0.53,0.23,5.46,0.053,9.6,61.6,0.9932,3.04,0.92,12.3,8
red,7.06,0.22,0.36,7.05,0.091,25.1,147.2,1.0025,3.01,1.15,13.1,8
red,6.61,0.84,0.3,1.84,0.07,29,123.1,0.9986,3.01,1.1,13.3,8
red,7.47,0.63,0.72,8.98,0.06,15.6,75,1.0039,3.65,1.35,12.3,8
red,7.47,0.35,0.08,3.57,0.056,12.5,108.6,0.9929,2.86,1.22,10.2,7
red,7.19,0.66,0.19,7.16,0.052,13.1,120.4,1.0012,3.53,0.65,11.9,7
red,7.67,0.66,0.11,4.42,0.082,17.3,133.4,1.0033,3.14,1.46,12,4
red,7.02,0.22,0.62,7.88,0.055,12.4,90.1,1.003,3.6,0.92,10,6
red,6.73,0.94,0.78,5.67,0.065,29.5,111.4,0.9965,3.4,1.44,13.9,6
red,7.66,0.29,0.45,6.94,0.077,18.6,59,0.9976,3.42,0.8,11.9,8
red,6.55,0.87,0.68,3.42,0.065,27.3,142.6,0.9921,3.02,1.37,8.7,7
red,6.89,0.79,0.16,2.5,0.076,28.5,114.1,0.9938,3.02,0.74,10.8,4
red,6.79,0.43,0.68,9.42,0.072,22.3,80.6,1.0006,3,0.51,9.4,8
red,6.04,0.96,0.32,7.8,0.082,23.2,54.6,0.994,3.32,1.24,10.2,3
red,6.69,0.65,0.49,1.8,0.081,7.9,141.1,0.9993,3.74,1.27,12,3
red,6.49,0.78,0.58,4.9,0.092,19.2,84.1,1.0028,3.18,1.27,12.5,4
red,6.81,0.25,0.46,8.24,0.082,26.7,133.7,1.0026,3.22,0.82,9.5,5
red,7.89,0.58,0.26,1.91,0.094,22.3,70,0.9936,3.63,0.89,11,5
red,7.85,0.73,0.46,4.01,0.054,15,141.8,0.9931,2.83,1.07,8.8,3
red,7.68,0.56,0.42,9.5,0.058,23.6,100.4,0.9943,3.32,0.72,9.5,4
red,6.67,0.99,0.09,6.44,0.09,17,59.2,0.999,3.15,1.11,9,4
red,7.43,0.57,0.72,8.52,0.055,27.9,128.5,0.9933,3.05,1.23,8.6,6
red,7.57,0.27,0.37,8.83,0.069,20.9,149.1,0.9926,3.53,1.04,13.5,4
red,7.81,0.26,0.07,2.69,0.058,22.3,127.2,0.9938,2.98,1.44,12.5,5
red,6.81,0.82,0.53,4.42,0.097,17.2,78.6,0.997,3,1.25,12.2,3
red,6.69,0.82,0.13,4.01,0.073,27.9,68.3,0.9976,3.04,1.04,10.3,5
red,7.87,0.46,0.33,5.68,0.074,29.8,111.6,0.9998,3.08,1.12,10.3,5
red,7.28,0.42,0.48,2.91,0.093,22.7,138.6,0.9994,3.56,1.33,9.2,3
red,6.13,0.99,0.28,9.68,0.094,21.4,119.7,0.9987,3.77,0.83,9.8,4
red,7.45,0.49,0.02,9.49,0.053,24.2,69.6,0.9991,3.65,0.8,8.4,3
red,7.65,0.88,0.71,8.61,0.073,11.3,84.1,0.995,3.5,1.1,13.5,4
red,7.83,0.95,0.6,2.48,0.076,26,55.1,0.9969,3.46,1.42,9.3,6
red,6.52,0.42,0.45,3.51,0.062,27.4,116.9,1.0025,2.87,1.19,10.7,8
red,6.75,0.57,0.46,8.22,0.067,24.6,116.4,0.9999,3.27,0.78,10.9,5
red,6.02,0.81,0.58,5.62,0.096,26.5,129.2,0.9933,3.75,0.67,10.3,3
red,6.43,0.27,0.42,6.39,0.093,22,80,1.002,3.43,0.57,10.5,6
red,7.64,0.66,0.78,1.56,0.098,7.6,55.2,0.995,2.98,0.55,10.7,5
red,6,0.49,0.41,7.83,0.084,21.7,81.9,0.9904,2.92,1.08,11.8,6
